SpectrumNumber	Isotope	Detector	Conditions	Voltage (V)	Current (nA)	Temperature (deg)	Energy(keV)	ΔEnergy(keV)	FWHM(keV)	ΔFWHM(keV)	Amplitude	ΔAmplitude	Adj.R^2
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.25	0.58	85.94	1.45	9.68	0.14	0.82739
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.08	0.72	97.83	1.80	10.24	0.16	0.79180
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.46	0.69	90.82	1.72	9.86	0.15	0.78425
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.14	1.37	110.42	3.51	5.70	0.15	0.73209
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.23	1.37	85.60	3.51	8.57	0.15	0.73209
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.31	0.58	86.30	1.44	9.89	0.14	0.83059
00	Ra-226	det3	vacuum	80	2.86	21.2	7820.99	0.71	97.82	1.79	10.53	0.16	0.79396
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.12	0.73	93.86	1.82	8.63	0.14	0.77056
00	Ra-226	det3	vacuum	80	2.86	21.2	5401.64	1.10	95.99	2.78	6.32	0.15	0.73784
00	Ra-226	det3	vacuum	80	2.86	21.2	5588.35	1.10	89.52	2.78	7.82	0.15	0.73784
00	Ra-226	det3	vacuum	80	2.86	21.2	6112.63	0.72	94.27	1.81	8.39	0.13	0.77909
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.06	0.71	94.47	1.80	10.14	0.16	0.80359
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.86	0.72	90.99	1.80	9.53	0.16	0.76656
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.57	1.14	97.14	2.89	6.46	0.16	0.75300
00	Ra-226	det3	vacuum	80	2.86	21.2	5588.00	1.14	88.31	2.89	8.85	0.16	0.75300
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.45	0.69	94.19	1.73	8.59	0.13	0.79396
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.55	0.66	92.46	1.66	10.39	0.15	0.80726
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.55	0.73	95.57	1.84	9.23	0.15	0.77261
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.20	1.17	100.55	2.95	6.34	0.16	0.77306
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.51	1.17	89.24	2.95	9.45	0.16	0.77306
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.69	0.65	92.25	1.64	9.30	0.14	0.80637
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.06	0.61	94.24	1.53	10.49	0.14	0.82780
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.10	0.71	95.81	1.79	9.08	0.14	0.78297
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.37	1.11	96.33	2.81	6.32	0.15	0.76509
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.42	1.11	91.40	2.81	8.79	0.15	0.76509
00	Ra-226	det3	vacuum	80	2.86	21.2	6113.60	0.62	94.21	1.56	9.20	0.13	0.82713
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.67	0.67	91.96	1.67	10.30	0.16	0.80226
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.70	0.72	94.54	1.81	9.03	0.14	0.77482
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.05	1.13	97.65	2.84	6.42	0.16	0.75653
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.01	1.13	86.87	2.84	8.77	0.16	0.75653
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.30	0.66	91.94	1.66	8.82	0.13	0.80262
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.44	0.69	96.06	1.75	10.37	0.16	0.80445
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.82	0.72	93.93	1.81	9.12	0.15	0.77327
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.25	1.26	103.54	3.19	6.08	0.16	0.73811
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.14	1.26	92.39	3.19	8.43	0.16	0.73811
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.15	0.66	92.85	1.65	9.19	0.14	0.80489
00	Ra-226	det3	vacuum	80	2.86	21.2	7820.50	0.67	98.92	1.68	10.16	0.14	0.82200
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.78	0.69	91.73	1.73	9.29	0.15	0.78320
00	Ra-226	det3	vacuum	80	2.86	21.2	5402.77	1.08	95.35	2.72	6.50	0.15	0.76488
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.53	1.08	87.22	2.72	8.77	0.15	0.76488
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.26	0.67	96.21	1.69	9.14	0.13	0.80608
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.40	0.65	94.43	1.64	10.60	0.15	0.81916
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.42	0.65	92.58	1.63	9.27	0.14	0.80444
00	Ra-226	det3	vacuum	80	2.86	21.2	5406.90	1.15	96.22	2.91	6.48	0.16	0.75528
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.56	1.15	89.37	2.91	9.12	0.16	0.75528
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.69	0.69	88.71	1.73	8.90	0.14	0.78073
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.27	0.67	94.85	1.69	10.41	0.15	0.80839
